event_id,event_type,event_ts,trip_id,trip_publish_ts,trip_departure_ts,departure_city,destination_city,driver_id,driver_name,passenger_id,passenger_name,price_per_seat,seats_total,seats_change,reservation_id,reservation_status
EVT1CULCPA8TR,reservation_created,2025-11-16 16:37:23,TRP2590,2025-11-12 21:35:00,2025-11-20 21:35:00,Tunis,Tozeur,DRV0001,Aziz Khelifi,PAS0049,Eya Ferjani,11.9,4,1,RSVR2XQUFHUPX,active
EVT4V43RD16NJ,reservation_created,2025-11-16 16:47:08,TRP0173,2025-11-12 19:10:00,2025-11-30 23:10:00,Monastir,Sfax,DRV0052,Youssef Khelifi,PAS0392,Nour Khelifi,12.1,3,2,RSV3V7G5DWV65,active
EVTNQ9OR6RQ70,reservation_created,2025-11-16 16:52:04,TRP1208,2025-11-16 01:05:00,2025-11-28 10:05:00,Tozeur,Nabeul,DRV0019,Skander Kouki m,PAS0034,Aziz Ben Youssef,21.7,2,1,RSVCCCWVFY3I4,active
EVTZQLLNDQWRS,reservation_created,2025-11-16 17:50:03,TRP1092,2025-11-10 15:25:00,2025-11-30 19:25:00,Ariana,Kairouan,DRV0056,Ilyes Khelifi,PAS0497,Sami Mansouri,20.7,2,2,RSV5YC6X1T0ET,active
EVT8MGCJYEZ62,reservation_created,2025-11-16 18:08:38,TRP0597,2025-11-16 08:40:00,2025-12-06 09:40:00,Djerba,Tunis,DRV0028,Ahmed Khelifi,PAS0117,Wassim Ben Youssef,13.6,3,1,RSV3ZOO5T1QCQ,active
EVT9N80G3UDGD,reservation_created,2025-11-16 18:24:19,TRP1773,2025-11-14 10:55:00,2025-11-20 11:55:00,Tunis,Djerba,DRV0009,Asma Dali,PAS0013,Sami Ferjani,13.3,4,1,RSVNDT3OVDTHU,active
EVTC1Z7B2LPSX,reservation_created,2025-11-16 21:44:50,TRP0597,2025-11-16 08:40:00,2025-12-06 09:40:00,Djerba,Tunis,DRV0028,Ahmed Khelifi,PAS0224,Sarra Ben Ali,13.6,3,2,RSVKCJKDT2Q8I,active
EVTIYUBZ9YZ6V,trip_published,2025-11-16 21:45:00,TRP1633,2025-11-16 21:45:00,2025-12-01 07:45:00,Mahdia,Beja,DRV0029,Hedi Karray,,,12.2,2,0,,
EVTGB8PWREPB1,reservation_created,2025-11-17 00:19:28,TRP0888,2025-11-04 22:25:00,2025-11-25 07:25:00,Beja,Mahdia,DRV0009,Asma Dali,PAS0237,Ines Bouazizi,13.4,2,1,RSVU2YFCEC8DK,active
EVTB051T8FMW4,trip_published,2025-11-17 00:40:00,TRP0450,2025-11-17 00:40:00,2025-12-07 08:40:00,Kebili,Gabes,DRV0013,Rim Bouazizi,,,9.4,4,0,,
EVTSZOQFDWSB8,reservation_created,2025-11-17 01:04:03,TRP1506,2025-11-15 22:50:00,2025-11-18 00:50:00,Ben Arous,Zarzis,DRV0016,Sami Chaabane,PAS0157,Aziz Hammami,28.6,2,1,RSVC6HZHGWPKG,active
EVT2MYPJTSYI2,trip_published,2025-11-17 01:35:00,TRP1053,2025-11-17 01:35:00,2025-11-29 03:35:00,Hammamet,Ariana,DRV0001,Aziz Khelifi,,,7.3,4,0,,
EVT8V0DBNSG3N,trip_published,2025-11-17 01:50:00,TRP1851,2025-11-17 01:50:00,2025-11-29 12:50:00,Sfax,Kebili,DRV0028,Ahmed Khelifi,,,17.0,3,0,,
EVT88QEG0O0HG,trip_published,2025-11-17 02:00:00,TRP1234,2025-11-17 02:00:00,2025-11-23 13:00:00,Gafsa,Gabes,DRV0035,Youssef Guezguez,,,21.5,2,0,,
EVT42XCV96Q3Q,trip_published,2025-11-17 04:10:00,TRP1134,2025-11-17 04:10:00,2025-12-04 08:10:00,Hammamet,Kairouan,DRV0037,Aziz Guezguez,,,17.8,3,0,,
EVTZY9OP9NF0U,trip_published,2025-11-17 04:20:00,TRP1993,2025-11-17 04:20:00,2025-12-06 07:20:00,Nabeul,Ariana,DRV0036,Hedi Ben Youssef,,,6.5,2,0,,
EVTK9Q307DAV4,reservation_cancelled,2025-11-17 04:27:55,TRP2276,2025-11-13 04:50:00,2025-11-17 07:50:00,Mahdia,Manouba,DRV0002,Youssef Hammami,PAS0471,Sarra Bouazizi,11.7,2,-1,RSV8ZW81WSPG6,cancelled
EVTVC66OIF969,reservation_created,2025-11-17 04:28:42,TRP1234,2025-11-17 02:00:00,2025-11-23 13:00:00,Gafsa,Gabes,DRV0035,Youssef Guezguez,PAS0226,Mehdi Saidi,21.5,2,2,RSVMMCCQWE3PV,active
EVT6CMRATJI78,reservation_created,2025-11-17 04:36:33,TRP2141,2025-11-14 00:40:00,2025-11-24 08:40:00,Ariana,Kebili,DRV0011,Bilel Jebali,PAS0384,Aziz Bouazizi,29.9,3,1,RSV2B440ZR6LX,active
EVTTQXNYMWLDR,reservation_created,2025-11-17 07:23:38,TRP0394,2025-11-03 15:30:00,2025-11-19 17:30:00,Monastir,Kebili,DRV0041,Eya Bouazizi,PAS0308,Eya Karray,29.3,3,1,RSVVJWZ1ZEAAW,active
EVT7Z7AOLDI47,trip_published,2025-11-17 08:15:00,TRP1697,2025-11-17 08:15:00,2025-11-29 19:15:00,Jendouba,Sfax,DRV0034,Mariem Bouslama,,,10.8,4,0,,
EVTT6EKTT4MUT,reservation_created,2025-11-17 09:50:42,TRP0313,2025-11-14 22:35:00,2025-11-21 09:35:00,Tunis,Zarzis,DRV0056,Ilyes Khelifi,PAS0223,Mariem Bouslama,10.4,3,1,RSVRN6BMXQRHK,active
EVTSJCZYKPZU0,reservation_created,2025-11-17 11:11:43,TRP1969,2025-11-02 15:10:00,2025-11-19 19:10:00,Zarzis,Gabes,DRV0004,Mouna Souissi,PAS0067,Sami Chaabane,15.2,3,1,RSVK0VK86JYW6,active
EVT1OCWPEPNHR,reservation_cancelled,2025-11-17 12:48:19,TRP1863,2025-11-08 17:10:00,2025-11-17 18:10:00,Hammamet,Manouba,DRV0012,Ameni Bouslama,PAS0355,Skander Jebali,6.9,4,-1,RSVXT9NT3M5AV,cancelled
EVTX5E03YP9QZ,reservation_created,2025-11-17 13:25:27,TRP0900,2025-11-10 08:25:00,2025-11-28 08:25:00,Manouba,Sfax,DRV0001,Aziz Khelifi,PAS0306,Mehdi Kouki m,13.9,3,1,RSVIGGOVIXJWS,active
EVTAN5J6SLAZY,reservation_created,2025-11-17 14:03:19,TRP1697,2025-11-17 08:15:00,2025-11-29 19:15:00,Jendouba,Sfax,DRV0034,Mariem Bouslama,PAS0371,Skander Ben Youssef,10.8,4,1,RSVQY8QMEHH8C,active
EVTM86O2GSX9O,trip_published,2025-11-17 14:40:00,TRP1161,2025-11-17 14:40:00,2025-11-24 15:40:00,Bizerte,Gafsa,DRV0020,Youssef Saidi,,,5.0,4,0,,
EVTQWA5FT0SN5,reservation_created,2025-11-17 14:56:18,TRP1164,2025-11-08 19:00:00,2025-11-19 19:00:00,Gafsa,Sousse,DRV0007,Ameni Trabelsi,PAS0232,Ahmed Jebali,27.8,4,2,RSV318X316GPD,active
EVTAWPU0NWQK3,reservation_created,2025-11-17 15:31:34,TRP1130,2025-11-13 19:50:00,2025-11-28 19:50:00,Gabes,Zarzis,DRV0013,Rim Bouazizi,PAS0218,Mehdi Bouslama,17.3,3,1,RSV0HT2R32NL2,active
EVTP196N06OAU,reservation_created,2025-11-17 16:11:51,TRP0713,2025-11-09 06:45:00,2025-11-21 08:45:00,Hammamet,Sfax,DRV0050,Wassim Dali,PAS0384,Aziz Bouazizi,12.6,2,1,RSVWWVSSCU5PW,active
EVTXUR13CXL10,reservation_cancelled,2025-11-17 18:25:41,TRP2437,2025-11-03 05:35:00,2025-11-21 17:35:00,Sousse,Ben Arous,DRV0030,Bilel Chaabane,PAS0491,Eya Zouari,14.3,4,-1,RSVG0OSNXDIEY,cancelled
EVTOCG09MWU0F,reservation_created,2025-11-17 18:30:19,TRP1130,2025-11-13 19:50:00,2025-11-28 19:50:00,Gabes,Zarzis,DRV0013,Rim Bouazizi,PAS0383,Mouna Karray,17.3,3,1,RSVAQW3DJPI67,active
EVTWQD6YN5GL0,reservation_created,2025-11-17 18:43:29,TRP0108,2025-11-08 05:15:00,2025-11-20 07:15:00,Ben Arous,Gabes,DRV0020,Youssef Saidi,PAS0065,Eya Guezguez,27.3,2,1,RSVDXPOB2R20U,active
EVT0N4H9YK62R,reservation_created,2025-11-17 19:14:56,TRP1052,2025-11-09 07:40:00,2025-11-23 11:40:00,Djerba,Sfax,DRV0055,Sami Zouari,PAS0494,Mehdi Karray,22.4,4,1,RSVFSWCV27E03,active
EVTR7V22IA727,reservation_created,2025-11-17 20:21:05,TRP1506,2025-11-15 22:50:00,2025-11-18 00:50:00,Ben Arous,Zarzis,DRV0016,Sami Chaabane,PAS0387,Bilel Masmoudi,28.6,2,1,RSVS30C2NQFFH,active
EVTUF2AKO55SX,reservation_created,2025-11-17 20:24:51,TRP1936,2025-10-29 07:35:00,2025-11-19 09:35:00,Gabes,Sousse,DRV0044,Wassim Mansouri,PAS0101,Eya Ferjani,27.7,2,1,RSVAOCRY1XWZZ,active
EVTCOEO0HMGMS,reservation_created,2025-11-17 21:19:20,TRP1777,2025-11-16 00:35:00,2025-11-21 11:35:00,Zarzis,Djerba,DRV0012,Ameni Bouslama,PAS0482,Sami Karray,8.8,2,1,RSVA1E2OMOI76,active
EVTT4OPQSL7M3,reservation_created,2025-11-17 22:55:00,TRP2080,2025-11-05 12:20:00,2025-11-25 21:20:00,Ben Arous,Tozeur,DRV0006,Mouna Kouki m,PAS0363,Ines Kouki m,25.0,3,1,RSVF01M0WESLL,active
EVT0CPWZTTXMI,reservation_cancelled,2025-11-17 23:16:55,TRP1506,2025-11-15 22:50:00,2025-11-18 00:50:00,Ben Arous,Zarzis,DRV0016,Sami Chaabane,PAS0387,Bilel Masmoudi,28.6,2,-1,RSVS30C2NQFFH,cancelled
EVTSFX9J1OIUE,reservation_created,2025-11-18 00:17:52,TRP1851,2025-11-17 01:50:00,2025-11-29 12:50:00,Sfax,Kebili,DRV0028,Ahmed Khelifi,PAS0010,Sarra Karray,17.0,3,1,RSVQF71N4PGGN,active
EVTC75EHEC7ZJ,reservation_created,2025-11-18 02:57:45,TRP1388,2025-11-16 13:05:00,2025-11-29 17:05:00,Kebili,Gabes,DRV0039,Sami Guezguez,PAS0046,Khalil Masmoudi,19.8,3,1,RSV9IXR079MMW,active
EVT17G4S8FHOC,reservation_created,2025-11-18 05:18:10,TRP1944,2025-11-14 02:10:00,2025-11-22 09:10:00,Tozeur,Hammamet,DRV0047,Hedi Karray,PAS0107,Skander Gharbi,21.8,2,1,RSVUARYQJEBKD,active
EVTS4F603F0SN,reservation_created,2025-11-18 06:10:20,TRP1161,2025-11-17 14:40:00,2025-11-24 15:40:00,Bizerte,Gafsa,DRV0020,Youssef Saidi,PAS0291,Asma Jebali,5.0,4,1,RSVSISIT84G5V,active
EVTMI835PN0CC,reservation_created,2025-11-18 06:47:50,TRP1589,2025-11-03 13:55:00,2025-11-23 18:55:00,Kairouan,Ariana,DRV0022,Asma Zouari,PAS0138,Wassim Chaabane,17.5,3,1,RSVKCQP8IN7G3,active
EVTB0LQRI1HQO,reservation_created,2025-11-18 06:50:48,TRP2480,2025-11-04 16:45:00,2025-11-23 21:45:00,Djerba,Tunis,DRV0007,Ameni Trabelsi,PAS0003,Ahmed Zouari,13.1,4,1,RSVAXVHJSMUEI,active
EVTDEHNRP1WVP,reservation_created,2025-11-18 07:06:00,TRP2417,2025-10-30 10:35:00,2025-11-19 19:35:00,Beja,Gafsa,DRV0015,Asma Ben Ali,PAS0195,Skander Ben Youssef,15.8,3,1,RSVWKU35QE2R8,active
EVTVMI177EDW3,reservation_created,2025-11-18 07:21:18,TRP1096,2025-11-12 08:30:00,2025-11-20 14:30:00,Mahdia,Kebili,DRV0014,Mouna Bouslama,PAS0419,Bilel Karray,20.5,3,1,RSVYMMM45GAZV,active
EVT3KL0N4L6BP,trip_published,2025-11-18 08:20:00,TRP0154,2025-11-18 08:20:00,2025-11-19 17:20:00,Tunis,Beja,DRV0056,Ilyes Khelifi,,,12.6,2,0,,
EVTTKAYLZVVGX,reservation_created,2025-11-18 09:58:02,TRP2356,2025-11-12 22:45:00,2025-11-25 07:45:00,Nabeul,Manouba,DRV0051,Rim Karray,PAS0315,Mariem Ben Ali,6.3,3,1,RSVYUQYIO71WU,active
EVTLSNFEFWR0L,reservation_created,2025-11-18 10:20:48,TRP1212,2025-11-15 22:35:00,2025-12-05 02:35:00,Ariana,Tozeur,DRV0037,Aziz Guezguez,PAS0411,Sami Souissi,25.2,4,1,RSVBBG15X9AVE,active
EVT65J4PQ5221,reservation_created,2025-11-18 12:45:21,TRP1096,2025-11-12 08:30:00,2025-11-20 14:30:00,Mahdia,Kebili,DRV0014,Mouna Bouslama,PAS0371,Skander Ben Youssef,20.5,3,2,RSV3OMVKEJDVT,active
EVTJCU08LOSWP,reservation_created,2025-11-18 12:50:21,TRP1134,2025-11-17 04:10:00,2025-12-04 08:10:00,Hammamet,Kairouan,DRV0037,Aziz Guezguez,PAS0074,Mariem Gharbi,17.8,3,1,RSV3735L5MGBO,active
EVTJ6FY3KG6ER,reservation_created,2025-11-18 12:54:22,TRP1944,2025-11-14 02:10:00,2025-11-22 09:10:00,Tozeur,Hammamet,DRV0047,Hedi Karray,PAS0099,Nour Karray,21.8,2,1,RSVJKHD7CVBI4,active
EVTAM7O0DWW76,reservation_cancelled,2025-11-18 13:02:14,TRP2198,2025-11-07 04:25:00,2025-11-23 09:25:00,Zarzis,Bizerte,DRV0032,Wassim Souissi,PAS0381,Aziz Hammami,19.7,3,-1,RSV45BNHC138T,cancelled
EVTY6ER0UZNO5,reservation_created,2025-11-18 13:28:33,TRP0334,2025-11-13 03:10:00,2025-12-01 09:10:00,Kebili,Bizerte,DRV0034,Mariem Bouslama,PAS0012,Asma Souissi,14.5,3,1,RSVRA60AN0JR4,active
EVTR76WA06ATN,reservation_created,2025-11-18 15:14:54,TRP2437,2025-11-03 05:35:00,2025-11-21 17:35:00,Sousse,Ben Arous,DRV0030,Bilel Chaabane,PAS0175,Youssef Ben Ali,14.3,4,1,RSV7ZACNFPAPL,active
EVTFZV3IVHRU2,reservation_created,2025-11-18 17:17:22,TRP2141,2025-11-14 00:40:00,2025-11-24 08:40:00,Ariana,Kebili,DRV0011,Bilel Jebali,PAS0476,Youssef Hammami,29.9,3,1,RSV0HSYRLVMPN,active
EVTMVGBMEOF46,reservation_created,2025-11-18 21:41:38,TRP0154,2025-11-18 08:20:00,2025-11-19 17:20:00,Tunis,Beja,DRV0056,Ilyes Khelifi,PAS0079,Youssef Hammami,12.6,2,1,RSV2TD8Y6C0S8,active
EVTTOY7WPG8E5,reservation_created,2025-11-18 22:02:34,TRP0154,2025-11-18 08:20:00,2025-11-19 17:20:00,Tunis,Beja,DRV0056,Ilyes Khelifi,PAS0361,Hedi Hammami,12.6,2,1,RSV1PUKCT2QPY,active
EVT4L8Y9HMQ3L,reservation_created,2025-11-19 00:06:20,TRP2356,2025-11-12 22:45:00,2025-11-25 07:45:00,Nabeul,Manouba,DRV0051,Rim Karray,PAS0209,Sami Hammami,6.3,3,1,RSVV7C1CHX1FO,active
EVTRYXQOICBN7,reservation_created,2025-11-19 01:22:04,TRP2164,2025-11-11 18:45:00,2025-11-23 03:45:00,Mahdia,Hammamet,DRV0058,Ines Souissi,PAS0171,Aziz Chaabane,10.5,4,1,RSV2Z0DUAMMQ3,active
EVTMUU1HZVHJQ,reservation_created,2025-11-19 01:32:09,TRP2043,2025-11-16 06:00:00,2025-11-23 17:00:00,Manouba,Tozeur,DRV0048,Ilyes Bouslama,PAS0102,Ameni Bouazizi,23.5,3,1,RSV4GCW5JA33B,active
EVTYIKQAEITG8,reservation_created,2025-11-19 01:50:27,TRP1053,2025-11-17 01:35:00,2025-11-29 03:35:00,Hammamet,Ariana,DRV0001,Aziz Khelifi,PAS0203,Ahmed Guezguez,7.3,4,1,RSVYNDS5TFMJ7,active
EVT0975XQJQXK,trip_published,2025-11-19 02:30:00,TRP1405,2025-11-19 02:30:00,2025-11-29 12:30:00,Nabeul,Tozeur,DRV0059,Eya Gharbi,,,28.4,3,0,,
EVTSDECA8ZBIA,reservation_created,2025-11-19 02:58:37,TRP1138,2025-11-04 07:35:00,2025-11-19 17:35:00,Beja,Monastir,DRV0018,Mouna Masmoudi,PAS0465,Wassim Ferjani,11.1,2,1,RSVZ19W0E2QJL,active
EVTAMIXI07ZIS,reservation_created,2025-11-19 03:28:11,TRP1165,2025-11-06 01:45:00,2025-11-26 12:45:00,Bizerte,Manouba,DRV0036,Hedi Ben Youssef,PAS0228,Sarra Mansouri,23.7,3,1,RSVV8W4X9JPEP,active
EVTWIIVMLNBDE,reservation_created,2025-11-19 03:59:39,TRP2590,2025-11-12 21:35:00,2025-11-20 21:35:00,Tunis,Tozeur,DRV0001,Aziz Khelifi,PAS0423,Mouna Souissi,11.9,4,2,RSVWHLIMEG99V,active
EVTGXAYA0OIC5,reservation_created,2025-11-19 05:15:33,TRP2437,2025-11-03 05:35:00,2025-11-21 17:35:00,Sousse,Ben Arous,DRV0030,Bilel Chaabane,PAS0482,Sami Karray,14.3,4,1,RSVUG6AN7W0SG,active
EVTRZZRWHXTHY,reservation_created,2025-11-19 05:51:11,TRP0713,2025-11-09 06:45:00,2025-11-21 08:45:00,Hammamet,Sfax,DRV0050,Wassim Dali,PAS0127,Nour Khelifi,12.6,2,1,RSVRKLEO015ZC,active
EVTQEX6DKAWTM,reservation_created,2025-11-19 06:23:14,TRP2262,2025-11-14 17:20:00,2025-11-26 18:20:00,Zarzis,Hammamet,DRV0039,Sami Guezguez,PAS0134,Youssef Saidi,28.4,3,1,RSVA8Y4589D1H,active
EVTT9EQUDSA93,reservation_created,2025-11-19 07:17:58,TRP1926,2025-11-06 07:05:00,2025-11-27 14:05:00,Kebili,Gafsa,DRV0036,Hedi Ben Youssef,PAS0184,Asma Ferjani,8.7,3,1,RSV27O1J7GU6A,active
EVTQD9C7T71AC,trip_published,2025-11-19 08:05:00,TRP0170,2025-11-19 08:05:00,2025-11-26 18:05:00,Manouba,Sousse,DRV0041,Eya Bouazizi,,,10.6,2,0,,
EVTOBBGOD1ZJT,reservation_created,2025-11-19 10:09:12,TRP1969,2025-11-02 15:10:00,2025-11-19 19:10:00,Zarzis,Gabes,DRV0004,Mouna Souissi,PAS0303,Ilyes Trabelsi,15.2,3,1,RSV4C8OMUXI4E,active
EVTTBUQF5O1JL,reservation_created,2025-11-19 10:42:39,TRP0334,2025-11-13 03:10:00,2025-12-01 09:10:00,Kebili,Bizerte,DRV0034,Mariem Bouslama,PAS0326,Asma Dali,14.5,3,1,RSV6IHDGHO3YX,active
EVTODIUHDW67F,reservation_created,2025-11-19 10:47:52,TRP1388,2025-11-16 13:05:00,2025-11-29 17:05:00,Kebili,Gabes,DRV0039,Sami Guezguez,PAS0428,Bilel Karray,19.8,3,1,RSVQ6DUZC3ETC,active
EVTW2VGQZDN0E,trip_published,2025-11-19 11:55:00,TRP0512,2025-11-19 11:55:00,2025-12-10 22:55:00,Kebili,Ben Arous,DRV0057,Sami Bouazizi,,,27.8,3,0,,
EVTUGC83RABUK,reservation_created,2025-11-19 13:11:34,TRP1773,2025-11-14 10:55:00,2025-11-20 11:55:00,Tunis,Djerba,DRV0009,Asma Dali,PAS0260,Sami Bouslama,13.3,4,1,RSVCMFXEEP76G,active
EVTK504K34EUZ,trip_published,2025-11-19 16:05:00,TRP0362,2025-11-19 16:05:00,2025-11-24 16:05:00,Manouba,Gabes,DRV0014,Mouna Bouslama,,,26.2,4,0,,
EVTVDP4A8C889,reservation_created,2025-11-19 16:57:48,TRP1589,2025-11-03 13:55:00,2025-11-23 18:55:00,Kairouan,Ariana,DRV0022,Asma Zouari,PAS0187,Sami Chaabane,17.5,3,1,RSV6VAR0VNDPD,active
EVT5JQJE4PQWU,reservation_created,2025-11-19 18:37:29,TRP2141,2025-11-14 00:40:00,2025-11-24 08:40:00,Ariana,Kebili,DRV0011,Bilel Jebali,PAS0283,Mehdi Trabelsi,29.9,3,1,RSV6UW6HN2SSM,active
EVTRF8YYABXJ7,reservation_created,2025-11-19 21:31:22,TRP2061,2025-11-15 07:20:00,2025-11-24 17:20:00,Monastir,Bizerte,DRV0033,Skander Souissi,PAS0225,Mehdi Trabelsi,21.9,3,1,RSVMYB5V6LXJR,active
EVTZ0B2G3QCXZ,reservation_created,2025-11-19 22:14:09,TRP1053,2025-11-17 01:35:00,2025-11-29 03:35:00,Hammamet,Ariana,DRV0001,Aziz Khelifi,PAS0487,Wassim Zouari,7.3,4,2,RSV8257AGYHCW,active
EVTJ1IRO1ZVP2,reservation_created,2025-11-19 22:39:54,TRP0713,2025-11-09 06:45:00,2025-11-21 08:45:00,Hammamet,Sfax,DRV0050,Wassim Dali,PAS0338,Bilel Bouslama,12.6,2,1,RSVVAMQPKIJLE,active
EVTCIYRTSZR78,reservation_created,2025-11-19 22:54:14,TRP1165,2025-11-06 01:45:00,2025-11-26 12:45:00,Bizerte,Manouba,DRV0036,Hedi Ben Youssef,PAS0205,Youssef Guezguez,23.7,3,1,RSVIIRK1GW5VG,active
EVTZUCGCMI90M,reservation_created,2025-11-19 23:14:08,TRP1851,2025-11-17 01:50:00,2025-11-29 12:50:00,Sfax,Kebili,DRV0028,Ahmed Khelifi,PAS0260,Sami Bouslama,17.0,3,1,RSV4ZA4W9G034,active
EVTX2C33IIVM1,reservation_created,2025-11-19 23:42:00,TRP2141,2025-11-14 00:40:00,2025-11-24 08:40:00,Ariana,Kebili,DRV0011,Bilel Jebali,PAS0146,Skander Zouari,29.9,3,1,RSVRY3S8I4GOJ,active
EVT1GPCXWAYMH,trip_published,2025-11-20 01:20:00,TRP0315,2025-11-20 01:20:00,2025-11-27 13:20:00,Manouba,Beja,DRV0008,Youssef Karray,,,26.0,3,0,,
EVT4UTR6YM18U,reservation_cancelled,2025-11-20 01:40:00,TRP0713,2025-11-09 06:45:00,2025-11-21 08:45:00,Hammamet,Sfax,DRV0050,Wassim Dali,PAS0249,Eya Ben Ali,12.6,2,-1,RSVIH659VLVQ1,cancelled
EVTOHWNNFPGVQ,reservation_created,2025-11-20 03:44:49,TRP2164,2025-11-11 18:45:00,2025-11-23 03:45:00,Mahdia,Hammamet,DRV0058,Ines Souissi,PAS0281,Ameni Hammami,10.5,4,1,RSVA2K8QCLSGA,active
EVTK4WL656D1B,trip_published,2025-11-20 04:25:00,TRP2016,2025-11-20 04:25:00,2025-11-30 05:25:00,Kairouan,Gafsa,DRV0028,Ahmed Khelifi,,,15.2,3,0,,
EVTEBMNPXR803,reservation_created,2025-11-20 04:42:03,TRP0933,2025-11-08 05:30:00,2025-11-29 14:30:00,Ben Arous,Monastir,DRV0052,Youssef Khelifi,PAS0075,Sarra Jebali,10.2,3,1,RSVPMWMFEKSEN,active
EVTJZL4KKLRIZ,trip_published,2025-11-20 05:15:00,TRP2274,2025-11-20 05:15:00,2025-11-21 17:15:00,Nabeul,Manouba,DRV0033,Skander Souissi,,,6.9,2,0,,
EVTNKFLTTU2A8,trip_published,2025-11-20 07:10:00,TRP2535,2025-11-20 07:10:00,2025-12-03 19:10:00,Monastir,Tozeur,DRV0015,Asma Ben Ali,,,19.1,3,0,,
EVT3O5O30MDIN,reservation_created,2025-11-20 07:31:55,TRP0264,2025-11-06 05:55:00,2025-11-27 07:55:00,Mahdia,Ariana,DRV0051,Rim Karray,PAS0127,Nour Khelifi,14.3,3,1,RSVMVT4VV1CN4,active
EVT3NPPC1POX3,reservation_created,2025-11-20 10:02:43,TRP0795,2025-11-05 02:00:00,2025-11-26 14:00:00,Kebili,Bizerte,DRV0041,Eya Bouazizi,PAS0073,Ameni Jebali,12.9,4,1,RSV0L5JCX10N4,active
EVT16YKGEVNF2,reservation_created,2025-11-20 10:33:51,TRP0658,2025-11-12 02:50:00,2025-11-23 09:50:00,Monastir,Sfax,DRV0030,Bilel Chaabane,PAS0144,Asma Hammami,12.3,4,1,RSV7O8IHIA03F,active
EVTDM6MVI1HB7,reservation_created,2025-11-20 10:53:01,TRP0190,2025-11-05 04:45:00,2025-11-25 14:45:00,Bizerte,Kairouan,DRV0042,Hedi Bouazizi,PAS0214,Eya Zouari,5.1,2,1,RSV0UXWNIT3QV,active
EVTEJ4PUZQ67N,trip_published,2025-11-20 13:35:00,TRP2060,2025-11-20 13:35:00,2025-12-04 19:35:00,Sousse,Kairouan,DRV0004,Mouna Souissi,,,15.6,2,0,,
EVTAEXF32XPMU,reservation_created,2025-11-20 14:36:44,TRP0032,2025-11-11 07:50:00,2025-12-02 17:50:00,Beja,Bizerte,DRV0007,Ameni Trabelsi,PAS0349,Mehdi Souissi,18.6,2,1,RSVLAI7QEM5QX,active
EVTDCPPOCBDMR,reservation_created,2025-11-20 14:46:17,TRP1048,2025-11-07 06:30:00,2025-11-21 09:30:00,Nabeul,Kebili,DRV0033,Skander Souissi,PAS0057,Asma Gharbi,19.3,3,1,RSVS1W9TQ1A0X,active
EVTKAEFJCXBU2,reservation_created,2025-11-20 15:55:37,TRP2164,2025-11-11 18:45:00,2025-11-23 03:45:00,Mahdia,Hammamet,DRV0058,Ines Souissi,PAS0049,Eya Ferjani,10.5,4,1,RSV1HHD8JVX7W,active
EVT8N32K1IHKP,trip_published,2025-11-20 17:25:00,TRP2163,2025-11-20 17:25:00,2025-11-28 04:25:00,Mahdia,Djerba,DRV0010,Mehdi Ben Ali,,,24.0,3,0,,
EVTN874CSNJ0Y,reservation_created,2025-11-20 17:32:16,TRP1861,2025-11-16 08:25:00,2025-11-22 17:25:00,Mahdia,Zarzis,DRV0047,Hedi Karray,PAS0193,Ameni Hammami,22.7,3,2,RSVM2PM29KSGZ,active
EVT6ZPIGLGL8H,reservation_created,2025-11-20 19:40:50,TRP2535,2025-11-20 07:10:00,2025-12-03 19:10:00,Monastir,Tozeur,DRV0015,Asma Ben Ali,PAS0048,Nour Ferjani,19.1,3,1,RSVQC7UDMKXJK,active
EVT52LK3TW0J4,trip_published,2025-11-20 20:55:00,TRP0346,2025-11-20 20:55:00,2025-11-26 08:55:00,Sousse,Kairouan,DRV0030,Bilel Chaabane,,,15.7,2,0,,
EVT8DCRAPAMED,reservation_created,2025-11-20 21:03:24,TRP1052,2025-11-09 07:40:00,2025-11-23 11:40:00,Djerba,Sfax,DRV0055,Sami Zouari,PAS0494,Mehdi Karray,22.4,4,1,RSV12U5JCP0AG,active
EVTJBLNL2WUBS,reservation_created,2025-11-20 23:54:55,TRP1589,2025-11-03 13:55:00,2025-11-23 18:55:00,Kairouan,Ariana,DRV0022,Asma Zouari,PAS0370,Skander Guezguez,17.5,3,1,RSVS66HQKTACS,active
EVTILZR015K9C,trip_published,2025-11-21 00:30:00,TRP0976,2025-11-21 00:30:00,2025-11-27 12:30:00,Ben Arous,Zarzis,DRV0022,Asma Zouari,,,22.8,3,0,,
EVTASD4SW5N23,reservation_cancelled,2025-11-21 00:41:13,TRP2141,2025-11-14 00:40:00,2025-11-24 08:40:00,Ariana,Kebili,DRV0011,Bilel Jebali,PAS0146,Skander Zouari,29.9,3,-1,RSVRY3S8I4GOJ,cancelled
EVT9FS17P4EIW,reservation_created,2025-11-21 01:14:09,TRP0976,2025-11-21 00:30:00,2025-11-27 12:30:00,Ben Arous,Zarzis,DRV0022,Asma Zouari,PAS0188,Sami Mansouri,22.8,3,1,RSV5HD9J0HO5Q,active
EVT1GCSN2XI8L,reservation_created,2025-11-21 04:34:26,TRP2016,2025-11-20 04:25:00,2025-11-30 05:25:00,Kairouan,Gafsa,DRV0028,Ahmed Khelifi,PAS0026,Ines Guezguez,15.2,3,1,RSVMISU38ZYJH,active
